Handle	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
ESOUND_EVENT_TEMPLE_2	163	ambient\event\breath2.wav	255	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TEMPLE_3	164	ambient\event\breath3.wav	255	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TEMPLE_4	165	ambient\event\breath4.wav	255	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TEMPLE_5	166	ambient\event\breath5.wav	255	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOMBS_1	167	ambient\event\moan1.wav	255	5	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOMBS_2	168	ambient\event\moan2.wav	255	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOMBS_3	169	ambient\event\moan3.wav	255	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOMBS_4	170	ambient\event\thump6.wav	180	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOMBS_5	171	ambient\event\thump2.wav	180	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_DAY_1	172	ambient\event\desertinsectloop1.wav	90	5	1	2	6	0	0	50	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_DAY_2	173	ambient\event\town2birdie2.wav	200	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_DAY_3	174	ambient\event\town2birdie3.wav	200	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_DAY_4	175	ambient\event\town2birdie4.wav	200	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_DAY_5	176	ambient\event\desertinsectloop2.wav	200	0	0	2	6	0	0	100	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_NIGHT_1	177	ambient\event\singlecricket.wav	60	5	1	2	6	0	0	125	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_NIGHT_2	178	ambient\event\birdienight5.wav	15	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_NIGHT_3	179	ambient\event\birdie_night_14.wav	30	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_NIGHT_4	180	ambient\event\desertinsect3.wav	120	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_NIGHT_5	181	ambient\event\desertinsect7.wav	120	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_DAY_1	182	ambient\event\frog1.wav	160	4	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_DAY_2	183	ambient\event\frog2.wav	160	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_DAY_3	184	ambient\event\frog3.wav	160	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_DAY_4	185	ambient\event\frog4.wav	160	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_DAY_5	186	none.wav	0	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_NIGHT_1	187	ambient\event\frog1.wav	180	5	1	12	25	0	0	50	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_NIGHT_2	188	ambient\event\frog2.wav	180	0	1	12	25	0	0	50	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_NIGHT_3	189	ambient\event\frog3.wav	180	0	1	12	25	0	0	100	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_NIGHT_4	190	ambient\event\frog4.wav	180	0	1	12	25	0	0	75	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_NIGHT_5	191	ambient\event\frog5.wav	50	0	1	12	25	0	0	50	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_DAY_1	192	ambient\event\birdie05.wav	32	5	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_DAY_2	193	ambient\event\birdie06.wav	16	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_DAY_3	194	ambient\event\birdie08.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_DAY_4	195	ambient\event\birdie11.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_DAY_5	196	ambient\event\birdie12.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_NIGHT_1	197	ambient\event\singlecricket.wav	60	5	1	12	12	0	0	150	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_NIGHT_2	198	ambient\event\birdienight1.wav	24	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_NIGHT_3	199	ambient\event\birdienight2.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_NIGHT_4	200	ambient\event\birdienight4.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_NIGHT_5	201	ambient\event\birdienight5.wav	16	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_THUNDER_1	202	ambient\event\thunder_norm_1.wav	180	3	0	0	0	0	0	0	0	1	3	0	1	100	0	0	0	0	0	-1	-1	-1
ESOUND_EVENT_THUNDER_2	203	ambient\event\thunder_norm_2.wav	180	0	0	0	0	0	0	0	0	1	3	0	1	100	0	0	0	0	0	-1	-1	-1
ESOUND_EVENT_THUNDER_3	204	ambient\event\thunder_norm_5.wav	180	0	0	0	0	0	0	0	0	1	3	0	1	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_AMULET	205	item\amulet.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BELT	206	item\belt.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BOOK	207	item\book.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BOOTS	208	item\boots.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BOOTSCHAIN	209	item\bootschain.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BOOTSMETAL	210	item\bootsmetal.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BOW	211	item\bow.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_CAP	212	item\cap.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_CHAINARMOR	213	item\chainarmor.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_CHARM	214	item\charm.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_CROSSBOW	215	item\xbow.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_FLIPPY	216	item\flippy.wav	220	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_GEM	217	item\gem.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_GLOVES	218	item\gloves.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_GLOVESCHAIN	219	item\gloveschain.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_GLOVESMETAL	220	item\glovesmetal.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_GOLD	221	item\gold.wav	200	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_HEAD	222	item\head.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_HELM	223	item\helm.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_HERB	224	item\herb.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_JAVELINS	225	item\javelins.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_JEWEL	226	item\jewel.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_KEY	227	item\key.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_KEY_USED	228	item\keyused.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_LARGEMETALWEAPON	229	item\largemetalweapon.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_LIGHTARMOR	230	item\lightarmor.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_METALSHIELD	231	item\metalshield.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_MONSTERBONE	232	item\skull.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_MONSTERGUTS	233	item\monsterguts.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_ORB	234	item\wand.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_PICKUP	235	cursor\pickup.wav	160	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_PLATEARMOR	236	item\platearmor.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_POTION	237	item\potionui.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_POTION_DRINK	238	item\potiondrink.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_QUIVER	239	item\quiver.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_RARE	240	item\rare.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_RING	241	item\ring.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_RUNE	242	item\rune.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_SCROLL	243	item\scroll.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_SMALLMETALWEAPON	244	item\smallmetalweapon.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_STAFF	245	item\staff.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_SWORD	246	item\sword.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_WAND	247	item\wand.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_WHIP	248	item\whip.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_WOODSHIELD	249	item\woodshield.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_WOODWEAPONLARGE	250	item\woodweaponlarge.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_PUNCH_1	251	combat\weapon\one hand thrust01.wav	210	4	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_PUNCH_2	252	combat\weapon\one hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_PUNCH_3	253	combat\weapon\one hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_PUNCH_4	254	combat\weapon\one hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_KICK_1	255	combat\weapon\kick small01.wav	210	4	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_KICK_2	256	combat\weapon\kick small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_KICK_3	257	combat\weapon\kick small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_KICK_4	258	combat\weapon\kick small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_THROW_1	259	combat\weapon\two hand swing small01.wav	210	3	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_THROW_2	260	combat\weapon\two hand swing small07.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_THROW_3	261	combat\weapon\two hand swing small08.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_1	262	combat\weapon\one hand swing small01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_2	263	combat\weapon\one hand swing small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_3	264	combat\weapon\one hand swing small03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_4	265	combat\weapon\one hand swing small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_5	266	combat\weapon\one hand swing small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_6	267	combat\weapon\one hand swing small06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_1	268	combat\weapon\one hand swing large13.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_2	269	combat\weapon\one hand swing large14.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_3	270	combat\weapon\one hand swing large15.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_4	271	combat\weapon\one hand swing large16.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_5	272	combat\weapon\one hand swing large17.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_6	273	combat\weapon\one hand swing large18.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_1	274	combat\weapon\two hand swing small01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_2	275	combat\weapon\two hand swing small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_3	276	combat\weapon\two hand swing small03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_4	277	combat\weapon\two hand swing small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_5	278	combat\weapon\two hand swing small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_6	279	combat\weapon\two hand swing small06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_1	280	combat\weapon\two hand swing large01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_2	281	combat\weapon\two hand swing large02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_3	282	combat\weapon\two hand swing large03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_4	283	combat\weapon\two hand swing large04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_5	284	combat\weapon\two hand swing large05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_6	285	combat\weapon\two hand swing large06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_1	286	combat\weapon\one hand thrust01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_2	287	combat\weapon\one hand thrust02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_3	288	combat\weapon\one hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_4	289	combat\weapon\one hand thrust04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_5	290	combat\weapon\one hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_6	291	combat\weapon\one hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_1	292	combat\weapon\two hand thrust01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_2	293	combat\weapon\two hand thrust02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_3	294	combat\weapon\two hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_4	295	combat\weapon\two hand thrust04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_5	296	combat\weapon\two hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_6	297	combat\weapon\two hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_1	298	combat\weapon\staff blunt01.wav	140	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_2	299	combat\weapon\staff blunt02.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_3	300	combat\weapon\staff blunt03.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_4	301	combat\weapon\staff blunt04.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_5	302	combat\weapon\staff blunt05.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_6	303	combat\weapon\staff blunt06.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_GIANT_1	304	combat\weapon\bigswish1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_GIANT_2	305	combat\weapon\bigswish2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_GIANT_3	306	combat\weapon\bigswish3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_GIANT_4	307	combat\weapon\bigswish4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_GIANT_5	308	combat\weapon\bigswish5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_1	309	combat\weapon\bow1.wav	255	5	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_2	310	combat\weapon\bow2.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_3	311	combat\weapon\bow3.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_4	312	combat\weapon\bow4.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_5	313	combat\weapon\bow5.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_DRAW_1	314	combat\weapon\pull1.wav	255	3	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_DRAW_2	315	combat\weapon\pull2.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_DRAW_3	316	combat\weapon\pull3.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_XBOW_1	317	combat\weapon\xbow1.wav	255	4	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_XBOW_2	318	combat\weapon\xbow2.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_XBOW_3	319	combat\weapon\xbow3.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_XBOW_4	320	combat\weapon\xbow4.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_IMPACT_PUNCH_1	321	combat\impact\blow1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_PUNCH_2	322	combat\impact\blow2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_PUNCH_3	323	combat\impact\blow3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_PUNCH_4	324	combat\impact\blow4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_CLAW_1	325	combat\impact\claw1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_CLAW_2	326	combat\impact\claw2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_CLAW_3	327	combat\impact\claw3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_CLAW_4	328	combat\impact\claw4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLUNT_1	329	combat\impact\blunt3.wav	255	3	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
